hour_idx,load_mwh
4775,26076.05897
4776,24642.71867
4777,23434.52064
4778,23361.94178
4779,22510.03725
4780,22329.25874
4781,22021.8736
4782,22151.13139
4783,22722.58023
4784,24079.76681
4785,23662.82713
4786,24238.33559
4787,25017.23283
4788,26267.79248
4789,27353.38951
4790,26444.21315
4791,26023.67185
4792,26305.003
4793,26474.45433
4794,27377.03642
4795,27383.92885
4796,27097.33434
4797,27737.10112
4798,27096.78623
4799,26492.10931
4800,25136.59272
4801,23845.56627
4802,23773.65902
4803,22929.63765
4804,22750.53199
4805,22445.99127
4806,22574.05296
4807,23140.21386
4808,24484.84161
4809,24071.76011
4810,24641.94307
4811,25413.63273
4812,26652.62023
4813,27728.17161
4814,26827.40838
4815,26410.75859
4816,26689.48642
4817,26857.36972
4818,27751.59971
4819,27758.42835
4820,27474.48587
4821,28108.33252
4822,27473.94283
4823,26874.86133
4824,25531.88811
4825,23425.54382
4826,23309.46318
4827,23137.84036
4828,22914.56172
4829,22855.18997
4830,23020.78683
4831,23292.72356
4832,24547.97275
4833,24026.03363
4834,23878.19832
4835,23484.49978
4836,23791.29527
4837,24358.94661
4838,23658.57368
4839,23302.07082
4840,23830.5197
4841,24022.43611
4842,25596.62025
4843,26777.69245
4844,28173.19093
4845,26789.17323
4846,26485.94716
4847,25446.83049
4848,24348.34332
4849,23455.11953
4850,23337.34878
4851,23163.22718
4852,22936.69766
4853,22876.46147
4854,23044.46938
4855,23320.36544
4856,24593.89075
4857,24064.35233
4858,23914.36458
4859,23514.93387
4860,23826.19623
4861,24402.11245
4862,23691.54225
4863,23329.84879
4864,23865.99176
4865,24060.70243
4866,25657.80631
4867,26856.07463
4868,28271.89124
4869,26867.72258
4870,26560.0816
4871,25505.83565
4872,24391.35477
4873,23944.37898
4874,23871.54492
4875,23016.64497
4876,22835.23082
4877,22526.76487
4878,22656.47715
4879,23229.93529
4880,24591.89393
4881,24173.48823
4882,24751.02027
4883,25532.65622
4884,26787.61302
4885,27877.02718
4886,26964.65401
4887,26542.63403
4888,26824.95438
4889,26995.00153
4890,27900.75723
4891,27907.67389
4892,27620.07168
4893,28262.08797
4894,27619.52164
4895,27012.71859
4896,25652.4358
4897,23810.49352
4898,23733.99863
4899,22836.12919
4900,22645.59669
4901,22321.62644
4902,22457.8584
4903,23060.14003
4904,24490.55426
4905,24051.1184
4906,24657.6787
4907,25478.60171
4908,26796.6359
4909,27940.80684
4910,26982.57543
4911,26539.34363
4912,26835.85413
4913,27014.44828
4914,27965.72963
4915,27972.99394
4916,27670.93609
4917,28345.22179
4918,27670.3584
4919,27033.05586
4920,25604.40172
4921,23964.54705
4922,23890.84894
4923,23025.80717
4924,22842.24087
4925,22530.11554
4926,22661.36662
4927,23241.62778
4928,24619.74358
4929,24196.37426
4930,24780.75766
4931,25571.6663
4932,26841.51086
4933,27943.84892
4934,27020.65212
4935,26593.62565
4936,26879.29521
4937,27051.35965
4938,27967.8605
4939,27974.85921
4940,27683.84512
4941,28333.47776
4942,27683.28855
4943,27069.2869
4944,25692.86684
4945,24121.2867
4946,24048.80538
4947,23198.04577
4948,23017.51023
4949,22710.5382
4950,22839.62227
4951,23410.30311
4952,24765.66569
4953,24349.28636
4954,24924.02137
4955,25701.8718
4956,26950.75075
4957,28034.88879
4958,27126.93432
4959,26706.95821
4960,26987.91126
4961,27157.13485
4962,28058.50392
4963,28065.38708
4964,27779.17775
4965,28418.0847
4966,27778.63037
4967,27174.76611
4968,25821.07128
4969,24102.47677
4970,24029.70168
4971,23175.49388
4972,22994.22661
4973,22686.01041
4974,22815.61767
4975,23388.61152
4976,24749.46747
4977,24331.40053
4978,24908.46497
4979,25689.46809
4980,26943.40883
4981,28031.94096
4982,27120.30648
4983,26698.62819
4984,26980.71996
4985,27150.62943
4986,28055.6518
4987,28062.56286
4988,27775.1935
4989,28416.68999
4990,27774.64391
4991,27168.33215
4992,25809.15069
4993,23455.02377
4994,23331.69585
4995,23149.35808
4996,22912.13946
4997,22849.06095
4998,23024.99653
4999,23313.91113
5000,24647.52947
5001,24093.00405
5002,23935.93893
5003,23517.66054
5004,23843.61024
5005,24446.70185
5006,23702.60242
5007,23323.84197
5008,23885.28358
5009,24089.18193
5010,25761.64734
5011,27016.45759
5012,28499.08144
5013,27028.65516
5014,26706.49772
5015,25602.50574
5016,24435.43655
5017,23542.68109
5018,23420.07105
5019,23238.79465
5020,23002.95686
5021,22940.24552
5022,23115.157
5023,23402.38985
5024,24728.24532
5025,24176.94774
5026,24020.79688
5027,23604.95326
5028,23929.00563
5029,24528.58669
5030,23788.81861
5031,23412.26288
5032,23970.43639
5033,24173.14787
5034,25835.87801
5035,27083.38412
5036,28557.37774
5037,27095.51069
5038,26775.2285
5039,25677.66275
5040,24517.38698
5041,24489.83991
5042,24423.16578
5043,23640.56888
5044,23474.49781
5045,23192.12033
5046,23310.86221
5047,23835.8202
5048,25082.59137
5049,24699.57227
5050,25228.25962
5051,25943.78881
5052,27092.6078
5053,28089.88489
5054,27254.67557
5055,26868.34788
5056,27126.79102
5057,27282.45645
5058,28111.60799
5059,28117.93967
5060,27854.66137
5061,28442.37922
5062,27854.15785
5063,27298.67509
5064,26053.43805
5065,24245.83902
5066,24177.47978
5067,23375.10375
5068,23204.83544
5069,22915.32123
5070,23037.06416
5071,23575.28979
5072,24853.57151
5073,24460.8721
5074,25002.92134
5075,25736.53462
5076,26914.38854
5077,27936.87054
5078,27080.55237
5079,26684.46074
5080,26949.4357
5081,27109.03537
5082,27959.14266
5083,27965.63436
5084,27695.70205
5085,28298.27371
5086,27695.1858
5087,27125.66392
5088,25848.9551
5089,24078.84692
5090,24007.73267
5091,23173.01929
5092,22995.88884
5093,22694.70663
5094,22821.35605
5095,23381.27323
5096,24711.07224
5097,24302.54626
5098,24866.44116
5099,25629.6205
5100,26854.94427
5101,27918.63431
5102,27027.80483
5103,26615.74992
5104,26891.40389
5105,27057.43575
5106,27941.80404
5107,27948.55737
5108,27667.74625
5109,28294.60275
5110,27667.2092
5111,27074.73447
5112,25746.57175
5113,24260.8298
5114,24185.24703
5115,23298.08373
5116,23109.82314
5117,22789.71589
5118,22924.32343
5119,23519.42349
5120,24932.78153
5121,24498.58548
5122,25097.91318
5123,25909.04755
5124,27211.36557
5125,28341.89347
5126,27395.08796
5127,26957.14123
5128,27250.11616
5129,27426.58077
5130,28366.51908
5131,28373.69677
5132,28075.24065
5133,28741.4862
5134,28074.66985
5135,27444.96646
5136,26033.34753
5137,24546.98694
5138,24471.62239
5139,23587.02049
5140,23399.30343
5141,23080.12039
5142,23214.33929
5143,23807.72119
5144,25216.99863
5145,24784.05618
5146,25381.65353
5147,26190.44601
5148,27489.00402
5149,28616.2679
5150,27672.19597
5151,27235.51367
5152,27527.64273
5153,27703.59786
5154,28640.82241
5155,28647.97937
5156,28350.38494
5157,29014.70693
5158,28349.81579
5159,27721.93047
5160,26314.38711
5161,23994.11527
5162,23870.43397
5163,23687.57373
5164,23449.67539
5165,23386.41613
5166,23562.85584
5167,23852.59829
5168,25190.03796
5169,24633.92361
5170,24476.40843
5171,24056.93152
5172,24383.81519
5173,24988.63488
5174,24242.40333
5175,23862.55758
5176,24425.60794
5177,24630.09053
5178,26307.3482
5179,27565.75396
5180,29052.62609
5181,27577.98648
5182,27254.90594
5183,26147.7506
5184,24977.33731
5185,24048.95955
5186,23926.53053
5187,23745.52176
5188,23510.03216
5189,23447.4134
5190,23622.06665
5191,23908.87544
5192,25232.77345
5193,24682.28979
5194,24526.36946
5195,24111.13978
5196,24434.71373
5197,25033.40959
5198,24294.73367
5199,23918.73389
5200,24476.08332
5201,24678.49552
5202,26338.77085
5203,27584.43517
5204,29056.25263
5205,27596.54384
5206,27276.73451
5207,26180.78918
5208,25022.2264
5209,24635.14058
5210,24560.1058
5211,23679.37462
5212,23492.47895
5213,23174.69255
5214,23308.32415
5215,23899.10961
5216,25302.22052
5217,24871.17248
5218,25466.15493
5219,26271.40841
5220,27564.28435
5221,28686.6157
5222,27746.67472
5223,27311.9032
5224,27602.754
5225,27777.9392
5226,28711.06277
5227,28718.18842
5228,28421.89616
5229,29083.3113
5230,28421.3295
5231,27796.1916
5232,26394.80719
5233,24495.44823
5234,24416.97143
5235,23495.83905
5236,23300.37004
5237,22968.00603
5238,23107.76762
5239,23725.6538
5240,25193.12869
5241,24742.30747
5242,25364.58317
5243,26206.77551
5244,27558.9587
5245,28732.77402
5246,27749.71575
5247,27295.00023
5248,27599.19304
5249,27782.4144
5250,28758.34254
5251,28765.79505
5252,28455.91118
5253,29147.66697
5254,28455.31852
5255,27801.50408
5256,26335.83488
5257,24588.16286
5258,24510.88934
5259,23603.88053
5260,23411.40862
5261,23084.14069
5262,23221.75935
5263,23830.17157
5264,25275.1459
5265,24831.23705
5266,25443.97149
5267,26273.25063
5268,27604.70101
5269,28760.5184
5270,27792.5332
5271,27344.78977
5272,27644.31844
5273,27824.73049
5274,28785.69488
5275,28793.03313
5276,28487.90065
5277,29169.04986
5278,28487.31708
5279,27843.52747
5280,26400.33115
5281,24674.83807
5282,24600.33574
5283,23725.85428
5284,23540.28483
5285,23224.75345
5286,23357.4368
5287,23944.03002
5288,25337.18438
5289,24909.19508
5290,25499.95551
5291,26299.49487
5292,27583.1965
5293,28697.56373
5294,27764.29262
5295,27332.60626
5296,27621.39316
5297,27795.33524
5298,28721.83732
5299,28728.91241
5300,28434.72266
5301,29091.44435
5302,28434.16002
5303,27813.45812
5304,26422.018
5305,24588.79777
5306,24517.93206
5307,23686.13591
5308,23509.6245
5309,23209.49489
5310,23335.70168
5311,23893.66203
5312,25218.81354
5313,24811.71531
5314,25373.63946
5315,26134.15159
5316,27355.193
5317,28415.16557
5318,27527.44943
5319,27116.8346
5320,27391.5252
5321,27556.9768
5322,28438.25432
5323,28444.98406
5324,28165.15434
5325,28789.82004
5326,28164.61916
5327,27574.21506
5328,26250.69411
5329,23652.84125
5330,23532.71343
5331,23355.10692
5332,23124.04361
5333,23062.60185
5334,23233.97229
5335,23515.39018
5336,24814.40401
5337,24274.26733
5338,24121.2777
5339,23713.85273
5340,24031.34474
5341,24618.78743
5342,23893.99577
5343,23525.06333
5344,24071.93675
5345,24270.54438
5346,25899.61294
5347,27121.86358
5348,28566.01655
5349,27133.74465
5350,26819.9465
5351,25744.60071
5352,24607.81445
5353,23617.29724
5354,23499.93107
5355,23326.40763
5356,23100.65631
5357,23040.62705
5358,23208.0578
5359,23483.00607
5360,24752.15643
5361,24224.43713
5362,24074.96464
5363,23676.9061
5364,23987.09918
5365,24561.03694
5366,23852.90777
5367,23492.45685
5368,24026.758
5369,24220.79977
5370,25812.4171
5371,27006.569
5372,28417.52183
5373,27018.17693
5374,26711.59279
5375,25660.96851
5376,24550.31622
5377,24320.55852
5378,24251.54634
5379,23441.50622
5380,23269.61156
5381,22977.33198
5382,23100.23777
5383,23643.60439
5384,24934.09592
5385,24537.64554
5386,25084.87229
5387,25825.49286
5388,27014.59733
5389,28046.8458
5390,27182.34831
5391,26782.47331
5392,27049.97924
5393,27211.10337
5394,28069.33066
5395,28075.88437
5396,27803.37373
5397,28411.701
5398,27802.85255
5399,27227.89076
5400,25938.98715
5401,24217.5807
5402,24147.00661
5403,23318.63334
5404,23142.84829
5405,22843.95374
5406,22969.64117
5407,23525.30548
5408,24845.00391
5409,24439.58092
5410,24999.19271
5411,25756.57529
5412,26972.59203
5413,28028.20275
5414,27144.13962
5415,26735.2145
5416,27008.77472
5417,27173.54548
5418,28051.19649
5419,28057.89853
5420,27779.22033
5421,28401.3155
5422,27778.68735
5423,27190.7128
5424,25872.63823
5425,24043.47545
5426,23972.3685
5427,23137.74075
5428,22960.62846
5429,22659.47715
5430,22786.11357
5431,23345.97332
5432,24675.63591
5433,24267.15184
5434,24830.98889
5435,25594.08995
5436,26819.28802
5437,27882.86894
5438,26992.13084
5439,26580.1182
5440,26855.7439
5441,27021.75872
5442,27906.03629
5443,27912.78893
5444,27632.00662
5445,28258.79881
5446,27631.46962
5447,27039.05566
5448,25711.0292
5449,23966.91391
5450,23898.09214
5451,23090.28703
5452,22918.86664
5453,22627.39351
5454,22749.96018
5455,23291.82758
5456,24578.75848
5457,24183.40196
5458,24729.11884
5459,25467.69594
5460,26653.51951
5461,27682.91988
5462,26820.80765
5463,26422.03596
5464,26688.80381
5465,26849.48337
5466,27705.34269
5467,27711.87833
5468,27440.11958
5469,28046.7684
5470,27439.59984
5471,26866.22444
5472,25580.87708
5473,23900.01085
5474,23831.35393
5475,23025.48378
5476,22854.474
5477,22563.69904
5478,22685.97213
5479,23226.54158
5480,24510.38985
5481,24115.98034
5482,24660.39005
5483,25397.19801
5484,26580.18114
5485,27607.11576
5486,26747.06857
5487,26349.25207
5488,26615.38092
5489,26775.6756
5490,27629.48486
5491,27636.00484
5492,27364.89704
5493,27970.09274
5494,27364.37855
5495,26792.37657
5496,25510.10805
5497,22970.50409
5498,22851.66827
5499,22675.97196
5500,22447.39379
5501,22386.61284
5502,22556.14015
5503,22834.53133
5504,24119.574
5505,23585.2466
5506,23433.90241
5507,23030.85938
5508,23344.9367
5509,23926.06131
5510,23209.06494
5511,22844.10045
5512,23385.09213
5513,23581.56369
5514,25193.11127
5515,26402.21634
5516,27830.83714
5517,26413.96963
5518,26103.54644
5519,25039.76623
5520,23915.20635
5521,22913.56428
5522,22796.71016
5523,22623.94378
5524,22399.17738
5525,22339.41002
5526,22506.11029
5527,22779.85901
5528,24043.47225
5529,23518.05531
5530,23369.23494
5531,22972.91308
5532,23281.75283
5533,23853.18659
5534,23148.14688
5535,22789.26855
5536,23321.23862
5537,23514.43382
5538,25099.10717
5539,26288.04916
5540,27692.84622
5541,26299.60645
5542,25994.3599
5543,24948.31933
5544,23842.51264
5545,23505.28507
5546,23434.92143
5547,22609.01826
5548,22433.75738
5549,22135.75409
5550,22261.06674
5551,22815.07413
5552,24130.8374
5553,23726.62332
5554,24284.56643
5555,25039.69059
5556,26252.08133
5557,27304.54436
5558,26423.11739
5559,26015.41162
5560,26288.15613
5561,26452.43556
5562,27327.46954
5563,27334.15159
5564,27056.30437
5565,27676.54454
5566,27055.77299
5567,26469.55169
5568,25155.40744
5569,23344.26276
5570,23281.83281
5571,22549.0526
5572,22393.55288
5573,22129.15031
5574,22240.33361
5575,22731.87507
5576,23899.28227
5577,23540.64448
5578,24035.67791
5579,24705.65966
5580,25781.34987
5581,26715.14468
5582,25933.10112
5583,25571.36535
5584,25813.35714
5585,25959.11359
5586,26735.48498
5587,26741.41361
5588,26494.89446
5589,27045.20077
5590,26494.42299
5591,25974.29983
5592,24808.32911
5593,23061.55027
5594,22997.88912
5595,22250.65741
5596,22092.09102
5597,21822.47404
5598,21935.85003
5599,22437.08541
5600,23627.51557
5601,23261.80493
5602,23766.60113
5603,24449.79589
5604,25546.70028
5605,26498.91088
5606,25701.44428
5607,25332.57456
5608,25579.33877
5609,25727.96975
5610,26519.65231
5611,26525.69787
5612,26274.317
5613,26835.47615
5614,26273.83623
5615,25743.45549
5616,24554.49013
5617,22901.37642
5618,22832.4256
5619,22023.10582
5620,21851.36402
5621,21559.34436
5622,21682.14085
5623,22225.02428
5624,23514.36822
5625,23118.27039
5626,23665.01051
5627,24404.97247
5628,25593.01951
5629,26624.35004
5630,25760.62131
5631,25361.10191
5632,25628.36996
5633,25789.35081
5634,26646.8149
5635,26653.36278
5636,26381.09448
5637,26988.88079
5638,26380.57377
5639,25806.12326
5640,24518.36583
5641,23044.84999
5642,22975.96554
5643,22167.42475
5644,21995.84825
5645,21704.10966
5646,21826.78796
5647,22369.14885
5648,23657.25177
5649,23261.5352
5650,23807.74907
5651,24546.9988
5652,25733.90232
5653,26764.24018
5654,25901.34281
5655,25502.20795
5656,25769.21875
5657,25930.04465
5658,26786.68341
5659,26793.225
5660,26521.21876
5661,27128.42006
5662,26520.69854
5663,25946.80096
5664,24660.28302
5665,22362.62613
5666,22242.64679
5667,22065.25984
5668,21834.48215
5669,21773.11633
5670,21944.27494
5671,22225.34496
5672,23522.75306
5673,22983.28404
5674,22830.48353
5675,22423.56219
5676,22740.66174
5677,23327.37828
5678,22603.48255
5679,22235.00616
5680,22781.20357
5681,22979.5657
5682,24606.62053
5683,25827.36031
5684,27269.72813
5685,25839.2267
5686,25525.81644
5687,24451.79992
5688,23316.41886
5689,22392.66931
5690,22266.55946
5691,22080.10865
5692,21837.53904
5693,21773.03765
5694,21952.94185
5695,22248.37356
5696,23612.07462
5697,23045.04065
5698,22884.43257
5699,22456.71899
5700,22790.02121
5701,23406.71688
5702,22645.83264
5703,22258.52841
5704,22832.63458
5705,23041.13231
5706,24751.32389
5707,26034.43917
5708,27550.50688
5709,26046.91188
5710,25717.48747
5711,24588.5925
5712,23395.19748
5713,23270.06014
5714,23193.0607
5715,22289.26892
5716,22097.47968
5717,21771.37253
5718,21908.50307
5719,22514.75734
5720,23954.60655
5721,23512.27218
5722,24122.83334
5723,24949.17113
5724,26275.89905
5725,27427.61691
5726,26463.06503
5727,26016.90968
5728,26315.37596
5729,26495.14812
5730,27452.70409
5731,27460.01632
5732,27155.9661
5733,27834.69937
5734,27155.3846
5735,26513.87843
5736,25075.80092
5737,23374.15852
5738,23298.78666
5739,22414.09884
5740,22226.36355
5741,21907.14951
5742,22041.38145
5743,22634.82098
5744,24044.23529
5745,23611.25079
5746,24208.90617
5747,25017.7772
5748,26316.46132
5749,27443.83468
5750,26499.67107
5751,26062.94636
5752,26355.10379
5753,26531.076
5754,27468.39158
5755,27475.54924
5756,27177.92591
5757,27842.31241
5758,27177.3567
5759,26549.4104
5760,25141.73034
5761,23373.11756
5762,23302.15811
5763,22469.26171
5764,22292.51683
5765,21991.99023
5766,22118.36395
5767,22677.06233
5768,24003.96667
5769,23596.32996
5770,24158.99739
5771,24920.51547
5772,26143.17199
5773,27204.54663
5774,26315.65627
5775,25904.49831
5776,26179.55225
5777,26345.2227
5778,27227.66592
5779,27234.40455
5780,26954.20469
5781,27579.69667
5782,26953.66881
5783,26362.48376
5784,25037.21214
5785,23081.25398
5786,23015.57412
5787,22244.64754
5788,22081.05297
5789,21802.88639
5790,21919.85755
5791,22436.98721
5792,23665.16616
5793,23287.85876
5794,23808.66216
5795,24513.52117
5796,25645.20862
5797,26627.61402
5798,25804.85959
5799,25424.29293
5800,25678.88209
5801,25832.22619
5802,26649.01317
5803,26655.25043
5804,26395.89823
5805,26974.85185
5806,26395.40221
5807,25848.20298
5808,24621.53528
5809,22772.60187
5810,22707.19608
5811,21939.48653
5812,21776.57463
5813,21499.56881
5814,21616.05187
5815,22131.02358
5816,23354.07741
5817,22978.34449
5818,23496.97461
5819,24198.89229
5820,25325.85729
5821,26304.16318
5822,25484.84205
5823,25105.86347
5824,25359.39024
5825,25512.09445
5826,26325.47303
5827,26331.68426
5828,26073.41431
5829,26649.952
5830,26072.92037
5831,25528.00456
5832,24306.45567
5833,21848.9961
5834,21735.47095
5835,21567.62637
5836,21349.26317
5837,21291.19847
5838,21453.14975
5839,21719.09985
5840,22946.71499
5841,22436.26625
5842,22291.68551
5843,21906.65415
5844,22206.69561
5845,22761.85023
5846,22076.89585
5847,21728.24133
5848,22245.05652
5849,22432.74793
5850,23972.27674
5851,25127.34788
5852,26492.12477
5853,25138.57592
5854,24842.0253
5855,23825.78458
5856,22751.48036
5857,21519.1956
5858,21401.22962
5859,21226.81935
5860,20999.9143
5861,20939.57826
5862,21107.86468
5863,21384.21812
5864,22659.85466
5865,22129.43837
5866,21979.20198
5867,21579.10911
5868,21890.88747
5869,22467.75843
5870,21756.01026
5871,21393.71719
5872,21930.74897
5873,22125.78242
5874,23725.53396
5875,24925.78875
5876,26343.95247
5877,24937.456
5878,24629.30502
5879,23573.31137
5880,22456.98292
5881,22135.86781
5882,22065.09138
5883,21234.34317
5884,21058.05414
5885,20758.30265
5886,20884.35043
5887,21441.60783
5888,22765.08986
5889,22358.50451
5890,22919.72072
5891,23679.27472
5892,24898.7778
5893,25957.41496
5894,25070.81721
5895,24660.7197
5896,24935.06422
5897,25100.30738
5898,25980.47463
5899,25987.19588
5900,25707.71871
5901,26331.59743
5902,25707.1842
5903,25117.52392
5904,23795.67041
5905,22273.12092
5906,22206.75157
5907,21427.73198
5908,21262.42003
5909,20981.33332
5910,21099.53242
5911,21622.09079
5912,22863.16287
5913,22481.89459
5914,23008.16526
5915,23720.42371
5916,24863.99136
5917,25856.70982
5918,25025.31831
5919,24640.75655
5920,24898.01832
5921,25052.9722
5922,25878.33362
5923,25884.63636
5924,25622.56153
5925,26207.59287
5926,25622.06031
5927,25069.11671
5928,23829.57173
5929,22278.4894
5930,22212.34122
5931,21435.91771
5932,21271.15666
5933,20991.00667
5934,21108.81188
5935,21629.62882
5936,22866.56504
5937,22486.56733
5938,23011.08421
5939,23720.96907
5940,24860.72578
5941,25850.13602
5942,25021.51511
5943,24638.2349
5944,24894.63935
5945,25049.07684
5946,25871.68775
5947,25877.96949
5948,25616.76802
5949,26199.84975
5950,25616.26847
5951,25065.16755
5952,23829.75335
5953,22141.81589
5954,22073.34253
5955,21269.62692
5956,21099.07436
5957,20809.0768
5958,20931.02298
5959,21470.14718
5960,22750.563
5961,22357.20797
5962,22900.16216
5963,23635.00022
5964,24814.82057
5965,25839.0096
5966,24981.26181
5967,24584.5089
5968,24849.92623
5969,25009.79236
5970,25861.3189
5971,25867.82145
5972,25597.43848
5973,26201.01614
5974,25596.92137
5975,25026.44867
5976,23747.60838
5977,22096.46252
5978,22026.35396
5979,21203.44494
5980,21028.81944
5981,20731.89649
5982,20856.75485
5983,21408.7538
5984,22719.74703
5985,22316.99835
5986,22872.91875
5987,23625.30536
5988,24833.30082
5989,25881.94836
5990,25003.71681
5991,24597.48911
5992,24869.24484
5993,25032.9287
5994,25904.79042
5995,25911.44825
5996,25634.60831
5997,26252.59991
5998,25634.07885
5999,25049.98278
6000,23740.6027
6001,21563.57432
6002,21448.617
6003,21278.65498
6004,21057.53702
6005,20998.73982
6006,21162.73418
6007,21432.03937
6008,22675.14147
6009,22158.25317
6010,22011.84848
6011,21621.95976
6012,21925.78638
6013,22487.94455
6014,21794.34914
6015,21441.29618
6016,21964.63124
6017,22154.69046
6018,23713.64117
6019,24883.28408
6020,26265.27827
6021,24894.65377
6022,24594.36202
6023,23565.30093
6024,22477.44386
6025,21504.30012
6026,21390.23311
6027,21221.58739
6028,21002.18193
6029,20943.84009
6030,21106.56437
6031,21373.78387
6032,22607.25851
6033,22094.37336
6034,21949.10253
6035,21562.23339
6036,21863.70696
6037,22421.51138
6038,21733.28766
6039,21382.96898
6040,21902.25097
6041,22090.83825
6042,23637.71535
6043,24798.29973
6044,26169.59079
6045,24809.58136
6046,24511.61528
6047,23490.52396
6048,22411.09201
6049,22111.96549
6050,22044.15208
6051,21248.1827
6052,21079.27392
6053,20792.07137
6054,20912.84223
6055,21446.77034
6056,22714.84548
6057,22325.28162
6058,22863.0028
6059,23590.75847
6060,24759.20769
6061,25773.52557
6062,24924.04476
6063,24531.11577
6064,24793.97501
6065,24952.30034
6066,25795.61985
6067,25802.05972
6068,25534.28271
6069,26132.04307
6070,25533.77058
6071,24968.79612
6072,23702.28132
6073,22103.17154
6074,22034.61535
6075,21229.92753
6076,21059.16865
6077,20768.8203
6078,20890.91399
6079,21430.69035
6080,22712.65502
6081,22318.82417
6082,22862.43515
6083,23598.1621
6084,24779.40962
6085,25804.83756
6086,24946.05219
6087,24548.81935
6088,24814.55775
6089,24974.61726
6090,25827.17385
6091,25833.68426
6092,25562.97422
6093,26167.282
6094,25562.45649
6095,24991.29372
6096,23710.90648
6097,22221.11586
6098,22152.73588
6099,21350.11629
6100,21179.7963
6101,20890.19421
6102,21011.97409
6103,21550.3631
6104,22829.03282
6105,22436.21421
6106,22978.42798
6107,23712.26394
6108,24890.47539
6109,25913.26775
6110,25056.68965
6111,24660.47779
6112,24925.53318
6113,25085.1813
6114,25935.54663
6115,25942.0403
6116,25672.02605
6117,26274.78062
6118,25671.50965
6119,25101.8149
6120,23824.71855
6121,22324.55079
6122,22257.99239
6123,21476.75389
6124,21310.97107
6125,21029.08373
6126,21147.6195
6127,21671.6663
6128,22916.27338
6129,22533.91911
6130,23061.68878
6131,23775.976
6132,24922.80092
6133,25918.34699
6134,25084.58739
6135,24698.93026
6136,24956.92481
6137,25112.32004
6138,25940.03238
6139,25946.35307
6140,25683.53176
6141,26270.22948
6142,25683.02911
6143,25128.51054
6144,23885.43491
6145,22407.0202
6146,22341.98498
6147,21578.62508
6148,21416.6362
6149,21141.19983
6150,21257.02292
6151,21769.07693
6152,22985.20125
6153,22611.59714
6154,23127.28883
6155,23825.22962
6156,24945.80951
6157,25918.57256
6158,25103.8935
6159,24727.06212
6160,24979.15247
6161,25130.99149
6162,25939.76168
6163,25945.93772
6164,25689.13107
6165,26262.40223
6166,25688.63992
6167,25146.81147
6168,23932.18357
6169,21583.60365
6170,21467.26922
6171,21295.27119
6172,21071.5044
6173,21012.00285
6174,21177.96175
6175,21450.49301
6176,22708.48652
6177,22185.4063
6178,22037.24778
6179,21642.6885
6180,21950.15473
6181,22519.04713
6182,21817.14298
6183,21459.8607
6184,21989.46492
6185,22181.80091
6186,23759.42666
6187,24943.08102
6188,26341.63045
6189,24954.5869
6190,24650.69789
6191,23609.30943
6192,22508.42065
6193,21551.86719
6194,21432.62747
6195,21256.33401
6196,21026.97896
6197,20965.99143
6198,21136.09493
6199,21415.43229
6200,22704.84251
6201,22168.69906
6202,22016.84049
6203,21612.42761
6204,21927.5724
6205,22510.67212
6206,21791.23885
6207,21425.03393
6208,21967.86431
6209,22165.00363
6210,23782.02848
6211,24995.24301
6212,26428.71935
6213,25007.03624
6214,24695.55801
6215,23628.16226
6216,22499.78026
6217,22143.47677
6218,22072.61306
6219,21240.84038
6220,21064.33396
6221,20764.21282
6222,20890.41604
6223,21448.36064
6224,22773.47476
6225,22366.38802
6226,22928.29631
6227,23688.78698
6228,24909.79393
6229,25969.73659
6230,25082.0455
6231,24671.44226
6232,24946.12511
6233,25111.57203
6234,25992.82469
6235,25999.55423
6236,25719.73241
6237,26344.38049
6238,25719.19725
6239,25128.80981
6240,23805.32621
6241,22172.02834
6242,22102.46862
6243,21286.00171
6244,21112.74325
6245,20818.14475
6246,20942.02566
6247,21489.70331
6248,22790.43349
6249,22390.83771
6250,22942.40611
6251,23688.9027
6252,24887.44142
6253,25927.87967
6254,25056.52333
6255,24653.47576
6256,24923.10406
6257,25085.50653
6258,25950.54292
6259,25957.14863
6260,25682.47591
6261,26295.6296
6262,25681.9506
6263,25102.4271
6264,23803.29744
6265,22182.81149
6266,22113.21668
6267,21296.33789
6268,21122.99203
6269,20828.24492
6270,20952.18833
6271,21500.14225
6272,22801.5286
6273,22401.73124
6274,22953.57788
6275,23700.45105
6276,24899.59439
6277,25940.55749
6278,25068.76158
6279,24665.51069
6280,24935.27501
6281,25097.75941
6282,25963.23217
6283,25969.84121
6284,25695.02994
6285,26308.49294
6286,25694.50436
6287,25114.68852
6288,23814.9035
6289,22223.46457
6290,22154.60076
6291,21346.30213
6292,21174.77702
6293,20883.12581
6294,21005.76737
6295,21547.96581
6296,22835.68293
6297,22440.08488
6298,22986.13516
6299,23725.16347
6300,24911.71151
6301,25941.74076
6302,25079.10184
6303,24680.08653
6304,24947.01735
6305,25107.79508
6306,25964.17728
6307,25970.7169
6308,25698.79213
6309,26305.81157
6310,25698.27207
6311,25124.54638
6312,23838.41376
6313,22247.02219
6314,22177.33953
6315,21359.42962
6316,21185.86495
6317,20890.74579
6318,21014.84564
6319,21563.49124
6320,22866.5203
6321,22466.21828
6322,23018.76151
6323,23766.57743
6324,24967.23443
6325,26009.51152
6326,25136.61516
6327,24732.85525
6328,25002.96009
6329,25165.64959
6330,26032.21482
